visit_id,start,step_1,step_2,confirm,Confirmed
57804821_77971493972_820316,1,1,1,1,Confirmed
578050524_41821851177_147575,2,2,1,1,Confirmed
578107021_96251440001_555987,1,1,1,1,Confirmed
578118602_47638057310_706464,1,1,1,1,Confirmed
578178747_70884718271_239056,7,0,0,1,Confirmed
578223964_8001178807_736613,1,1,1,1,Confirmed
578274646_61176004281_235453,1,1,1,1,Confirmed
578297239_74115917935_825803,2,1,1,1,Confirmed
578323609_57599241173_574924,1,1,1,2,Confirmed
578472120_4681353048_992700,1,1,1,1,Confirmed
578509686_22016003707_643596,1,1,1,1,Confirmed
578515467_96117863012_658329,3,1,1,1,Confirmed
578591365_72508823700_362622,1,1,1,1,Confirmed
578776613_50268955218_34758,1,1,1,1,Confirmed
57881444_67349747021_790654,1,1,1,1,Confirmed
578846772_44042032138_963096,1,1,1,1,Confirmed
578962322_53115934318_622179,1,1,1,1,Confirmed
578987565_50586856606_185139,1,1,2,1,Confirmed
57903206_5066216886_104745,1,1,1,2,Confirmed
579138812_73282919111_81932,1,1,1,1,Confirmed
579183634_30304618064_507341,1,1,2,1,Confirmed
57919064_69522560055_997821,1,1,2,1,Confirmed
579286741_75169860239_12869,1,1,1,1,Confirmed
579314706_18176556841_729560,1,1,1,1,Confirmed
579367767_60788307935_908431,2,3,3,1,Confirmed
579369959_76319820707_173529,1,1,1,1,Confirmed
579370674_70618324432_696366,1,1,1,1,Confirmed
579394869_64443868812_42461,1,1,1,1,Confirmed
579462049_11912252774_815992,1,1,1,1,Confirmed
579547858_51475503142_151474,1,1,1,1,Confirmed
579637689_22405991410_715814,2,2,1,1,Confirmed
579655663_68527460927_135512,1,1,1,1,Confirmed
579706429_15415431509_41775,1,1,2,1,Confirmed
579826346_57806042970_903497,1,1,1,1,Confirmed
579890141_31741308459_871692,1,1,1,1,Confirmed
579891939_65334194619_837415,1,1,1,1,Confirmed
580001236_26556738668_193680,1,1,1,1,Confirmed
580008395_97462824807_342713,1,1,1,1,Confirmed
580059864_49035965825_677508,1,1,1,1,Confirmed
580108133_87115143839_195331,1,1,2,1,Confirmed
58011422_23631611079_621393,1,1,1,1,Confirmed
580115962_91670146323_499272,1,1,1,1,Confirmed
580353645_16828223803_977471,1,1,1,2,Confirmed
580367171_17977781433_677335,1,4,3,1,Confirmed
580370079_79747740100_489783,1,1,3,1,Confirmed
58038230_94777351433_596610,1,1,2,1,Confirmed
580424269_87120536716_362677,1,1,1,1,Confirmed
580520271_9393942708_489088,1,1,3,1,Confirmed
58052703_33878611739_233672,1,2,2,1,Confirmed
58058659_30974761252_857759,4,2,1,1,Confirmed
5806990_67865880364_232257,2,1,1,1,Confirmed
580725427_31717211567_787609,1,1,1,1,Confirmed
58074301_22420178513_284426,2,1,1,1,Confirmed
580747659_37119382232_294331,2,1,1,1,Confirmed
580782636_41173940959_35936,1,1,1,1,Confirmed
580809481_78435101210_4429,3,2,2,1,Confirmed
580813707_69950738575_149225,1,1,3,1,Confirmed
580871177_62833033156_645271,1,1,1,1,Confirmed
580903889_82353765871_598385,1,1,1,1,Confirmed
580952843_92010541238_958716,1,1,1,1,Confirmed
580968461_55204616597_386586,1,1,1,1,Confirmed
581052629_21951036404_881683,1,1,1,1,Confirmed
581052699_17481693395_247762,2,2,1,1,Confirmed
58106553_46391809631_528941,2,2,2,1,Confirmed
581174440_28795796396_523218,1,1,1,1,Confirmed
581296090_69902225410_946543,2,3,2,1,Confirmed
581307722_63213428537_439055,1,1,1,1,Confirmed
581309474_55088914109_529536,1,1,2,1,Confirmed
58133630_95371610149_38162,1,1,1,1,Confirmed
581357349_88791196766_992103,1,1,1,1,Confirmed
581410393_15672877549_202259,1,1,1,1,Confirmed
581513317_39880680125_838784,1,1,1,1,Confirmed
581597400_2442532359_533656,1,1,1,1,Confirmed
581639320_91846461754_739999,1,1,1,1,Confirmed
581678539_51230644253_281434,2,2,1,1,Confirmed
58168719_61570183866_485099,1,1,1,1,Confirmed
581723738_51102729811_269436,1,1,1,1,Confirmed
581844732_54406334105_21687,1,1,1,1,Confirmed
582009608_94232366072_974634,1,1,1,1,Confirmed
582026258_2525751710_38931,1,1,1,1,Confirmed
582068453_64924804574_838338,1,1,1,1,Confirmed
582073029_82080301469_722869,1,1,1,1,Confirmed
582116775_74185402128_597452,1,1,1,1,Confirmed
58214906_46627582228_170436,1,1,1,1,Confirmed
582246135_73559532154_394344,1,1,1,1,Confirmed
582268486_25127704826_322228,1,1,1,1,Confirmed
582316382_53886444885_697307,2,2,1,1,Confirmed
582347476_94119543555_672679,1,1,1,1,Confirmed
582395960_32929480095_236868,1,1,1,1,Confirmed
582431055_5400126351_438646,1,4,3,1,Confirmed
582488580_550855810_408904,1,1,1,1,Confirmed
582521400_31159174025_881,2,1,1,1,Confirmed
582609831_87516492298_265057,5,3,5,1,Confirmed
582615521_62348187689_764378,6,1,1,1,Confirmed
582624470_21271338254_117070,1,1,1,1,Confirmed
582673388_99478902302_547876,1,1,1,1,Confirmed
582680246_44061232992_597596,1,4,3,1,Confirmed
582737230_89125511203_648950,1,1,1,1,Confirmed
582750308_12053358568_558553,2,3,2,1,Confirmed
582799677_11936090478_278260,1,1,1,1,Confirmed
58281527_66412800527_530449,1,1,1,1,Confirmed
58283324_52514750795_18442,4,3,3,1,Confirmed
582887642_90406676973_252734,1,1,1,1,Confirmed
582897534_95318442252_465024,5,3,2,1,Confirmed
582943652_80039529945_826706,1,1,1,1,Confirmed
582954349_13562386538_549271,1,1,1,1,Confirmed
582954927_20945583523_313242,1,1,1,1,Confirmed
583176595_76363829636_381567,2,2,1,1,Confirmed
583265294_53815995681_48344,1,1,1,3,Confirmed
583327415_19513940564_488564,2,2,2,1,Confirmed
583327491_44457085255_476774,2,2,2,1,Confirmed
583346348_60890863388_673195,1,1,1,1,Confirmed
583416995_42642996397_98480,1,1,1,1,Confirmed
583574613_62025030764_971747,1,1,1,1,Confirmed
583627880_47351168154_883027,1,1,1,1,Confirmed
583677798_78078361746_127283,1,1,1,1,Confirmed
583735626_50256725185_514209,1,1,1,1,Confirmed
583953743_90115823356_81834,1,1,1,1,Confirmed
583982690_16289375259_732591,1,1,2,1,Confirmed
584039689_41346343485_53649,1,1,1,1,Confirmed
58406793_85626102598_451437,1,1,1,1,Confirmed
584108618_64428181574_746489,1,1,1,1,Confirmed
584255444_45962587991_855926,1,1,1,1,Confirmed
584265213_19392185799_998519,1,1,1,4,Confirmed
584328118_84955358383_177407,1,1,1,1,Confirmed
584336861_53175116004_396339,1,1,1,1,Confirmed
584354867_55304109171_571769,1,1,2,1,Confirmed
584365492_43122073859_596018,1,1,2,1,Confirmed
58442473_41208559710_158426,1,1,1,1,Confirmed
584446685_12706820170_960235,2,2,2,1,Confirmed
584450435_60072811821_994834,1,1,4,1,Confirmed
584621124_33441204093_150249,2,4,5,1,Confirmed
584731687_83913474969_857356,1,1,1,1,Confirmed
584972285_11461166621_161900,2,1,1,1,Confirmed
584973418_75629666567_348630,1,1,1,1,Confirmed
585001014_23676093529_701007,2,2,1,1,Confirmed
58501541_5158874217_295951,1,1,1,1,Confirmed
585037244_94067337963_149810,1,1,1,1,Confirmed
58506016_1160049288_992209,1,1,1,1,Confirmed
585152857_44097013170_738455,2,3,3,1,Confirmed
585173404_66755490826_807939,1,1,1,2,Confirmed
585463065_68141878812_240444,2,2,2,1,Confirmed
585468735_58225388765_274470,1,1,1,1,Confirmed
585517561_328672691_781633,2,1,1,1,Confirmed
585660440_83940734338_498209,1,2,2,1,Confirmed
5857302_64391029490_677061,4,3,1,1,Confirmed
585749363_66250940834_888960,1,1,1,1,Confirmed
585980147_47833911704_268649,1,1,1,1,Confirmed
58601313_86651207990_222403,1,1,1,1,Confirmed
586100479_96875022025_273273,2,1,2,3,Confirmed
586138340_57848258263_113796,2,6,5,1,Confirmed
58628982_50688453396_306048,3,1,1,1,Confirmed
586339130_10578551537_460497,1,1,1,1,Confirmed
58639610_94118567737_159888,1,1,1,1,Confirmed
586422629_13455077869_396397,1,1,2,1,Confirmed
586658243_57598136902_808481,1,1,1,1,Confirmed
586700522_7399560038_301614,1,1,1,1,Confirmed
586731442_65414244307_745256,1,1,1,1,Confirmed
586739588_49636635515_858098,1,1,1,1,Confirmed
586775839_18613742917_864710,2,1,1,1,Confirmed
586854987_15658555110_889505,1,1,1,1,Confirmed
586877433_22210293832_273978,1,1,1,1,Confirmed
586880_56499433268_880849,2,1,1,2,Confirmed
586955169_16539998383_515402,2,1,1,1,Confirmed
586979609_52599907890_797988,1,1,1,1,Confirmed
58702230_58224501202_708908,1,1,1,1,Confirmed
587032103_82780844181_358131,1,1,1,1,Confirmed
587090779_71807270992_207103,1,1,1,1,Confirmed
587138000_77123433011_391321,1,1,1,2,Confirmed
587171064_60237603698_823311,1,1,1,1,Confirmed
587213650_78314880758_810421,1,1,1,1,Confirmed
58726257_99066266183_589248,2,2,2,2,Confirmed
587295492_76816765828_602260,1,1,1,1,Confirmed
587414767_55174228162_156441,1,1,1,1,Confirmed
587430204_13321380849_53954,1,1,1,1,Confirmed
587475446_90939762741_148075,1,1,1,1,Confirmed
587571475_44084791139_195023,1,1,1,1,Confirmed
587579883_11368712959_628760,1,1,1,1,Confirmed
587644108_23080910584_470598,1,1,1,1,Confirmed
587666605_33785269064_571646,2,1,1,1,Confirmed
587715165_35039784075_80526,1,1,1,1,Confirmed
587757016_40683632583_579391,1,1,1,1,Confirmed
5879532_51340781352_125902,3,1,1,1,Confirmed
58797330_12581103461_135615,1,1,1,1,Confirmed
588082646_53067116589_891515,1,1,1,1,Confirmed
588151740_54605518644_114775,1,1,1,1,Confirmed
588170781_86706200767_542457,1,1,1,1,Confirmed
588192316_51913055226_62565,1,1,1,3,Confirmed
588206941_63677106688_693823,1,1,1,1,Confirmed
588266716_60163685409_987838,1,1,1,1,Confirmed
588316041_85828924142_223059,2,2,2,1,Confirmed
588329261_86091528029_297871,1,1,1,1,Confirmed
588406975_23699491995_802299,1,2,2,1,Confirmed
588410370_20609407689_588288,1,1,1,1,Confirmed
588483986_66736762946_644627,1,1,1,1,Confirmed
588542326_61407905605_549692,2,3,2,1,Confirmed
588567024_55136693156_171361,1,1,1,1,Confirmed
588585583_79005906287_946252,1,1,1,1,Confirmed
588622539_4883979565_660225,1,1,1,1,Confirmed
588733605_50446947699_319942,1,1,1,1,Confirmed
588846588_66166067642_146860,1,1,1,1,Confirmed
588856096_24012333355_596719,2,1,1,1,Confirmed
588868773_20815660469_825976,1,2,3,1,Confirmed
588874543_6033350914_946227,3,1,1,1,Confirmed
588876010_11106871468_436307,1,1,1,1,Confirmed
588904389_16165570985_286826,4,10,4,1,Confirmed
589041211_48956274698_236652,2,1,1,1,Confirmed
589069118_70804929671_360367,1,1,2,1,Confirmed
589159752_66402000390_776684,1,1,1,1,Confirmed
589279055_39180062763_129851,1,1,2,1,Confirmed
589376031_28731066765_29419,2,2,2,1,Confirmed
589410359_54227360657_380536,1,1,1,1,Confirmed
58951873_74070709062_274745,2,1,1,1,Confirmed
589521975_2109445334_96307,1,1,1,1,Confirmed
589563663_96148260468_938615,1,1,1,1,Confirmed
589579658_6257147767_975521,1,1,1,1,Confirmed
589651579_44208988702_211469,1,1,1,1,Confirmed
589777716_17103546253_929500,2,1,1,1,Confirmed
589784743_19639898004_220157,1,1,1,1,Confirmed
58979552_95555229693_926700,1,1,1,1,Confirmed
589837466_5195385715_87356,1,1,1,1,Confirmed
589871141_73329580178_649884,4,5,6,1,Confirmed
589893431_81336115242_562597,1,1,3,1,Confirmed
58995049_14522999960_864234,1,1,1,1,Confirmed
589984462_95000570816_199559,1,1,1,1,Confirmed
59012396_37847907302_384179,1,1,1,1,Confirmed
590131470_57161403405_663869,2,2,1,1,Confirmed
590285195_53848093333_334093,1,1,1,1,Confirmed
590337315_65534573658_348848,1,1,1,1,Confirmed
590469420_93810984950_244224,2,2,2,1,Confirmed
590541316_37049255608_135150,1,1,1,1,Confirmed
590597791_73325831609_82552,1,1,1,1,Confirmed
590745673_3817157037_364885,1,1,1,1,Confirmed
590764312_24451908693_709560,2,2,1,1,Confirmed
590867062_34944419152_558532,1,1,1,1,Confirmed
590899784_44742992513_589507,1,1,1,1,Confirmed
590975325_16397845248_980915,1,1,1,1,Confirmed
591026020_15607704464_753557,1,1,1,1,Confirmed
591199210_3256639620_810907,2,1,1,1,Confirmed
591263004_42224304291_564182,1,1,2,1,Confirmed
591277390_99998088695_64480,1,2,2,2,Confirmed
591342742_69577221857_935215,1,1,1,1,Confirmed
591444116_38616321129_40735,1,1,1,1,Confirmed
591499769_71012133015_159207,1,1,1,1,Confirmed
591551237_84224065355_491093,1,1,1,1,Confirmed
591661044_86442933511_82748,2,2,2,1,Confirmed
591900709_14292862854_973083,1,1,1,1,Confirmed
59199511_14785580810_118540,1,1,1,1,Confirmed
592033871_11121169579_197721,2,2,1,1,Confirmed
592075937_59658075049_842039,3,4,3,1,Confirmed
592250785_59092020689_136288,1,1,1,1,Confirmed
592357371_6044570517_421313,1,1,1,1,Confirmed
592429037_75514480694_579655,2,2,1,1,Confirmed
592430743_99093586420_774067,1,1,1,1,Confirmed
592501842_6643809541_514236,1,1,1,1,Confirmed
592553836_39511854617_302996,1,1,1,1,Confirmed
592561614_55713412686_645809,1,4,4,1,Confirmed
592640350_30999285541_211951,1,1,2,1,Confirmed
592716523_62203226245_61473,1,1,1,1,Confirmed
592807592_94868101186_978120,4,1,2,1,Confirmed
592993172_57072496310_478723,1,1,1,1,Confirmed
593015273_7657273506_521693,1,1,1,1,Confirmed
593094783_16378326784_255982,3,2,3,1,Confirmed
593111979_71736849482_508590,2,1,1,1,Confirmed
593139789_71138405620_189189,1,1,2,1,Confirmed
593335540_86055882977_286339,3,1,1,1,Confirmed
593383322_3177107285_154291,1,1,1,1,Confirmed
59338891_74651612534_90117,1,2,1,1,Confirmed
593485495_19073006466_541046,1,1,1,1,Confirmed
593519384_68182960620_707643,1,1,1,1,Confirmed
593549638_30265584498_753402,2,2,2,1,Confirmed
593606189_52392779984_884992,3,1,1,1,Confirmed
59362351_63420053966_315020,1,1,1,1,Confirmed
593629511_99727565280_219956,1,1,1,1,Confirmed
593638813_95728285434_704353,1,1,1,1,Confirmed
593783748_97970247569_576477,1,1,1,1,Confirmed
593821331_91344605732_143999,1,1,1,1,Confirmed
59401199_43393920103_756968,1,1,1,1,Confirmed
594027710_60092200335_266590,1,1,1,1,Confirmed
594048382_31220266695_66370,1,1,1,1,Confirmed
594146873_84816670322_126577,1,1,1,1,Confirmed
594162536_57549337991_971371,2,2,3,1,Confirmed
594223649_27857573893_403817,1,1,1,1,Confirmed
594268788_20749884745_664334,1,2,2,1,Confirmed
594353319_22605388997_76796,1,1,1,1,Confirmed
594356594_23816641468_406032,1,1,1,1,Confirmed
594359459_34145851082_921726,1,1,1,1,Confirmed
594363417_49775009728_785901,1,1,1,1,Confirmed
594516280_81083085161_377221,2,1,1,1,Confirmed
594516359_34666863817_385440,1,1,1,1,Confirmed
594546243_98008853289_928122,1,1,1,1,Confirmed
59460653_72253178264_963814,1,1,2,1,Confirmed
594630296_18672001823_939455,1,1,1,1,Confirmed
594632106_43850244810_11445,1,1,1,1,Confirmed
594756937_83591776158_486214,1,1,1,1,Confirmed
594846804_11119857184_153989,1,1,1,1,Confirmed
594884320_56693132995_319487,1,1,1,1,Confirmed
594908805_24426442397_201918,1,1,1,1,Confirmed
595072685_67737653293_170573,2,2,2,1,Confirmed
59512557_73977289677_499165,1,2,1,1,Confirmed
595155251_71958558005_497049,1,1,1,1,Confirmed
59517257_19686683104_505213,1,1,1,1,Confirmed
595245782_97656713185_699399,1,1,1,1,Confirmed
595312217_81021254408_309202,1,2,2,1,Confirmed
595362512_82744553087_376089,1,1,1,1,Confirmed
595394290_1037575504_172661,2,1,1,1,Confirmed
595410275_18168515049_604555,2,1,1,1,Confirmed
595430240_63906838453_480421,1,1,1,1,Confirmed
595465119_40584283431_206454,2,2,2,1,Confirmed
595495704_88734997022_748898,1,1,1,1,Confirmed
595513146_52325387567_199902,2,2,3,1,Confirmed
595516498_55219237871_918068,1,1,1,1,Confirmed
595601182_35820526812_64270,1,1,1,1,Confirmed
595744697_47474358911_889129,2,3,1,1,Confirmed
59578576_41750255124_540053,1,1,1,1,Confirmed
595801987_72454366173_576148,1,1,1,1,Confirmed
595836285_51767287837_870547,1,1,1,3,Confirmed
595837137_57054766388_767257,2,2,2,1,Confirmed
595866829_99173966853_604971,2,1,1,1,Confirmed
595959804_30727742247_747416,1,1,1,1,Confirmed
596082857_41447512422_374350,1,2,2,1,Confirmed
596211005_40241045741_311475,1,2,2,1,Confirmed
596224109_57407429949_576442,1,1,1,1,Confirmed
596335388_33798073550_567935,1,1,1,1,Confirmed
596452012_59037068282_527040,1,1,2,1,Confirmed
596498887_21708087904_369179,1,1,1,1,Confirmed
596660915_31831855183_844038,2,2,1,1,Confirmed
596723332_5903820923_31984,1,1,1,1,Confirmed
596769752_69365003774_479261,1,1,1,1,Confirmed
596814548_2556880142_65207,1,2,1,1,Confirmed
596818456_78059687660_79779,2,2,1,1,Confirmed
596862914_63112990171_186905,2,1,1,1,Confirmed
596865707_38307582775_467495,1,1,1,1,Confirmed
596950079_89373646380_934173,1,1,1,1,Confirmed
597025218_13627885308_850475,2,1,1,1,Confirmed
597048528_46032819027_815288,1,1,1,1,Confirmed
597173291_40569291105_362349,1,1,1,1,Confirmed
59724053_47294111115_471594,3,1,1,1,Confirmed
597299375_71822368856_624782,1,1,1,1,Confirmed
597314437_83570123914_480057,1,1,1,1,Confirmed
597431951_34588933388_998268,1,1,1,1,Confirmed
597505992_68251993236_478995,1,1,1,1,Confirmed
59756434_3815270231_788937,3,1,1,1,Confirmed
597820467_79772191345_83163,2,2,2,2,Confirmed
597859304_96896793481_128632,2,2,2,1,Confirmed
597888642_39713265892_333851,1,1,1,1,Confirmed
597928958_64198571522_936124,1,1,1,1,Confirmed
597946385_10885349838_802170,1,1,2,1,Confirmed
598056805_22167143503_844036,1,1,1,1,Confirmed
598176707_71124857502_204974,1,1,1,1,Confirmed
598192078_2523934839_220302,1,1,1,1,Confirmed
598211818_62692551423_611185,1,1,1,1,Confirmed
59831881_76824891231_383134,1,1,1,1,Confirmed
598350019_13062771715_989469,2,2,2,1,Confirmed
598350354_77719640968_73323,1,1,1,1,Confirmed
59837690_8292177724_543845,1,1,1,1,Confirmed
598378892_84607408865_801794,1,1,1,2,Confirmed
598418786_44027499363_847266,1,1,1,1,Confirmed
5985011_98028027078_909332,1,1,1,1,Confirmed
598590673_75871709816_942511,1,1,2,1,Confirmed
598704188_62348507720_371295,2,2,2,1,Confirmed
598814134_6985974863_908694,3,1,1,1,Confirmed
598980186_19607175654_275277,1,1,2,1,Confirmed
598985914_19919555940_848239,1,1,2,1,Confirmed
599005418_835313017_3161,1,1,1,2,Confirmed
599215760_13361937489_72003,1,1,2,1,Confirmed
599278619_27130216261_928589,1,1,1,1,Confirmed
599361374_80334523522_837635,3,2,1,1,Confirmed
599385817_8310175615_99802,1,1,1,1,Confirmed
59944264_30346715938_48993,1,1,1,1,Confirmed
599448438_73887497310_826501,1,1,1,1,Confirmed
599456532_43025941556_604006,1,1,1,1,Confirmed
599459724_20843377579_320512,1,1,1,1,Confirmed
599515140_6747243979_600505,1,1,1,1,Confirmed
599543990_81045220397_944119,1,1,1,1,Confirmed
599649621_87571022043_436049,1,1,1,1,Confirmed
599666230_65995552365_619560,1,1,1,2,Confirmed
599696998_8894585377_761654,1,1,3,1,Confirmed
599722804_65284189325_164199,1,1,2,1,Confirmed
599812946_5132872356_910167,2,1,1,1,Confirmed
599930338_21626265436_851827,1,1,1,1,Confirmed
599944528_30859884244_184512,1,1,1,1,Confirmed
600182621_28747880639_50679,1,1,1,3,Confirmed
600199470_15322992071_675101,1,1,1,1,Confirmed
600232598_22554943684_177460,1,1,1,1,Confirmed
6002607_41060780155_629695,1,1,1,1,Confirmed
600380722_24241844795_333124,1,1,1,1,Confirmed
600425666_4154477951_950954,1,1,1,1,Confirmed
600613709_53339342777_12,1,1,1,1,Confirmed
600627551_98849312328_510390,1,1,1,1,Confirmed
600679466_45372375909_758337,1,1,1,1,Confirmed
600700946_5060754584_635847,1,1,1,1,Confirmed
600754137_97940129327_422948,1,1,1,1,Confirmed
600798132_75209669548_123563,1,1,1,1,Confirmed
600852537_98969712679_569097,4,3,2,1,Confirmed
600870343_45987086893_672452,1,1,1,1,Confirmed
600876495_69900614548_926479,1,1,1,1,Confirmed
600881409_88788886077_707054,1,1,1,1,Confirmed
60094950_63962267864_187151,2,2,3,1,Confirmed
601003325_7773491605_926569,1,2,2,1,Confirmed
60102502_52504033419_166076,1,1,1,1,Confirmed
60115989_66377250019_579403,1,1,1,1,Confirmed
601327325_52695063779_197789,1,1,1,1,Confirmed
60133487_9130631207_863146,1,1,1,1,Confirmed
601422174_5218076476_422145,2,1,1,1,Confirmed
601585933_26297221167_7068,1,1,1,1,Confirmed
601620449_46745416089_989662,1,1,1,1,Confirmed
601626667_51103206295_791346,1,1,1,1,Confirmed
601730871_6205878131_815094,1,1,1,1,Confirmed
601747518_30479124842_350158,4,2,1,1,Confirmed
601859310_86203558071_134900,1,1,1,1,Confirmed
601925699_49640923741_433660,2,2,1,1,Confirmed
60193717_92595002379_341593,1,1,3,1,Confirmed
601991890_34277895965_362555,1,1,1,1,Confirmed
602016661_93264368109_467350,1,1,1,1,Confirmed
602075125_40566017690_774906,1,1,1,1,Confirmed
602178797_72251667041_116632,2,2,2,1,Confirmed
602188200_43855355903_218765,1,1,1,1,Confirmed
602190180_38757744981_288938,1,1,1,1,Confirmed
602245716_63592982175_142900,1,1,3,1,Confirmed
602318263_45904212934_414002,2,1,1,1,Confirmed
602332836_37010257796_578334,1,1,1,1,Confirmed
602386199_13818409466_144534,1,1,1,1,Confirmed
602395093_34526054372_969610,1,1,1,1,Confirmed
602479417_63934440327_794073,3,2,1,1,Confirmed
602480196_82963388701_473128,1,1,1,1,Confirmed
60260421_60788171981_544926,1,1,1,1,Confirmed
602636470_91138978240_566659,1,1,2,1,Confirmed
